system:index,95550_27945,95550_27994,95600_27945,95600_27994,imageID,date_time
20050422_0,0,0,0,0,20050422,2005-04-22T00:00:00
20050423_0,0,0,0,0,20050423,2005-04-23T00:00:00
20050424_0,43.2937545776,53.8867950439,43.2937545776,53.8867950439,20050424,2005-04-24T00:00:00
20050425_0,14.4312515259,0,14.4312515259,0,20050425,2005-04-25T00:00:00
20050426_0,56.1556129456,59.2532615662,56.1556129456,59.2532615662,20050426,2005-04-26T00:00:00
20050427_0,28.0778064728,29.6266307831,28.0778064728,29.6266307831,20050427,2005-04-27T00:00:00
20050428_0,0,0,0,0,20050428,2005-04-28T00:00:00
20050429_0,0,0,0,0,20050429,2005-04-29T00:00:00
20050430_0,0,0,0,0,20050430,2005-04-30T00:00:00
20050501_0,0,0,0,0,20050501,2005-05-01T00:00:00
20050502_0,0,0,0,0,20050502,2005-05-02T00:00:00
20050503_0,0,0,0,0,20050503,2005-05-03T00:00:00
20050504_0,0,0,0,0,20050504,2005-05-04T00:00:00
20050505_0,0,0,0,0,20050505,2005-05-05T00:00:00
20050506_0,0,0,0,0,20050506,2005-05-06T00:00:00
20050507_0,0,0,0,0,20050507,2005-05-07T00:00:00
20050508_0,0,0,0,0,20050508,2005-05-08T00:00:00
20050509_0,0,0,0,0,20050509,2005-05-09T00:00:00
20050510_0,0,0,0,0,20050510,2005-05-10T00:00:00
20050511_0,0,0,0,0,20050511,2005-05-11T00:00:00
20050512_0,0,0,0,0,20050512,2005-05-12T00:00:00
20050513_0,0,0,0,0,20050513,2005-05-13T00:00:00
20050514_0,0,0,0,0,20050514,2005-05-14T00:00:00
20050515_0,0,0,0,0,20050515,2005-05-15T00:00:00
20050516_0,131.0125427246,150.2414093018,131.0125427246,150.2414093018,20050516,2005-05-16T00:00:00
20050517_0,0,0,0,0,20050517,2005-05-17T00:00:00
20050518_0,0,0,0,0,20050518,2005-05-18T00:00:00
20050519_0,0,0,0,0,20050519,2005-05-19T00:00:00
20050520_0,0,0,0,0,20050520,2005-05-20T00:00:00
20050521_0,0,0,0,0,20050521,2005-05-21T00:00:00
20050522_0,0,0,0,0,20050522,2005-05-22T00:00:00
20050523_0,0,0,0,0,20050523,2005-05-23T00:00:00
20050524_0,0,0,0,0,20050524,2005-05-24T00:00:00
20050525_0,83.3885955811,77.8589782715,83.3885955811,77.8589782715,20050525,2005-05-25T00:00:00
20050526_0,0,0,0,0,20050526,2005-05-26T00:00:00
20050527_0,44.0278930664,36.1023902893,44.0278930664,36.1023902893,20050527,2005-05-27T00:00:00
20050528_0,132.083694458,108.3071670532,132.083694458,108.3071670532,20050528,2005-05-28T00:00:00
20050529_0,88.0557861328,108.3071670532,88.0557861328,108.3071670532,20050529,2005-05-29T00:00:00
20050530_0,0,0,0,0,20050530,2005-05-30T00:00:00
20050531_0,0,0,0,0,20050531,2005-05-31T00:00:00
20050601_0,157.2724761963,167.8573150635,157.2724761963,167.8573150635,20050601,2005-06-01T00:00:00
20050602_0,0,0,0,0,20050602,2005-06-02T00:00:00
20050603_0,0,0,0,0,20050603,2005-06-03T00:00:00
20050604_0,0,0,0,0,20050604,2005-06-04T00:00:00
20050605_0,0,0,0,0,20050605,2005-06-05T00:00:00
20050606_0,0,0,0,0,20050606,2005-06-06T00:00:00
20050607_0,0,0,0,0,20050607,2005-06-07T00:00:00
20050608_0,0,0,0,0,20050608,2005-06-08T00:00:00
20050609_0,0,0,0,0,20050609,2005-06-09T00:00:00
20050610_0,0,0,0,0,20050610,2005-06-10T00:00:00
20050611_0,59.9772911072,59.5103416443,59.9772911072,59.5103416443,20050611,2005-06-11T00:00:00
20050612_0,0,0,0,0,20050612,2005-06-12T00:00:00
20050613_0,29.9886455536,29.7551708221,29.9886455536,29.7551708221,20050613,2005-06-13T00:00:00
20050614_0,29.9886455536,59.5103416443,29.9886455536,59.5103416443,20050614,2005-06-14T00:00:00
20050615_0,29.9886455536,0,29.9886455536,0,20050615,2005-06-15T00:00:00
20050616_0,0,0,0,0,20050616,2005-06-16T00:00:00
20050617_0,116.5147323608,198.0613708496,116.5147323608,198.0613708496,20050617,2005-06-17T00:00:00
20050618_0,0,0,0,0,20050618,2005-06-18T00:00:00
20050619_0,38.8382453918,0,38.8382453918,0,20050619,2005-06-19T00:00:00
20050620_0,38.8382453918,0,38.8382453918,0,20050620,2005-06-20T00:00:00
20050621_0,0,0,0,0,20050621,2005-06-21T00:00:00
20050622_0,0,0,0,0,20050622,2005-06-22T00:00:00
20050623_0,0,0,0,0,20050623,2005-06-23T00:00:00
20050624_0,0,0,0,0,20050624,2005-06-24T00:00:00
20050625_0,0,0,0,0,20050625,2005-06-25T00:00:00
20050626_0,0,0,0,0,20050626,2005-06-26T00:00:00
20050627_0,0,0,0,0,20050627,2005-06-27T00:00:00
20050628_0,69.3320999146,72.1890792847,69.3320999146,72.1890792847,20050628,2005-06-28T00:00:00
20050629_0,34.6660499573,36.0945396423,34.6660499573,36.0945396423,20050629,2005-06-29T00:00:00
20050630_0,0,0,0,0,20050630,2005-06-30T00:00:00
20050701_0,0,0,0,0,20050701,2005-07-01T00:00:00
20050702_0,82.044593811,0,82.044593811,0,20050702,2005-07-02T00:00:00
20050703_0,0,0,0,0,20050703,2005-07-03T00:00:00
20050704_0,0,0,0,0,20050704,2005-07-04T00:00:00
20050705_0,0,0,0,0,20050705,2005-07-05T00:00:00
20050706_0,0,0,0,0,20050706,2005-07-06T00:00:00
20050707_0,49.4273681641,0,49.4273681641,0,20050707,2005-07-07T00:00:00
20050708_0,0,0,0,0,20050708,2005-07-08T00:00:00
20050709_0,0,0,0,0,20050709,2005-07-09T00:00:00
20050710_0,148.2821044922,212.842086792,148.2821044922,212.842086792,20050710,2005-07-10T00:00:00
20050711_0,175.4195556641,210.8248748779,175.4195556641,210.8248748779,20050711,2005-07-11T00:00:00
20050712_0,0,0,0,0,20050712,2005-07-12T00:00:00
20050713_0,0,0,0,0,20050713,2005-07-13T00:00:00
20050714_0,0,0,0,0,20050714,2005-07-14T00:00:00
20050715_0,0,0,0,0,20050715,2005-07-15T00:00:00
20050716_0,0,0,0,0,20050716,2005-07-16T00:00:00
20050717_0,0,0,0,0,20050717,2005-07-17T00:00:00
20050718_0,0,0,0,0,20050718,2005-07-18T00:00:00
20050719_0,0,0,0,0,20050719,2005-07-19T00:00:00
20050720_0,0,0,0,0,20050720,2005-07-20T00:00:00
20050721_0,0,0,0,0,20050721,2005-07-21T00:00:00
20050722_0,54.2563323975,0,54.2563323975,0,20050722,2005-07-22T00:00:00
20050723_0,0,0,0,0,20050723,2005-07-23T00:00:00
20050724_0,54.2563323975,118.0811080933,54.2563323975,118.0811080933,20050724,2005-07-24T00:00:00
20050725_0,0,0,0,0,20050725,2005-07-25T00:00:00
20050726_0,0,0,0,0,20050726,2005-07-26T00:00:00
20050727_0,0,0,0,0,20050727,2005-07-27T00:00:00
20050728_0,21.4305896759,23.9944515228,21.4305896759,23.9944515228,20050728,2005-07-28T00:00:00
20050729_0,0,0,0,0,20050729,2005-07-29T00:00:00
20050730_0,21.4305896759,23.9944515228,21.4305896759,23.9944515228,20050730,2005-07-30T00:00:00
20050731_0,21.4305896759,23.9944515228,21.4305896759,23.9944515228,20050731,2005-07-31T00:00:00
20050801_0,0,0,0,0,20050801,2005-08-01T00:00:00
20050802_0,29.6176509857,25.7516441345,29.6176509857,25.7516441345,20050802,2005-08-02T00:00:00
20050803_0,29.6176509857,25.7516441345,29.6176509857,25.7516441345,20050803,2005-08-03T00:00:00
20050804_0,29.6176509857,25.7516441345,29.6176509857,25.7516441345,20050804,2005-08-04T00:00:00
20050805_0,0,0,0,0,20050805,2005-08-05T00:00:00
20050806_0,29.2976284027,25.403924942,29.2976284027,25.403924942,20050806,2005-08-06T00:00:00
20050807_0,0,0,0,0,20050807,2005-08-07T00:00:00
20050808_0,29.2976284027,0,29.2976284027,0,20050808,2005-08-08T00:00:00
20050809_0,58.5952568054,50.807849884,58.5952568054,50.807849884,20050809,2005-08-09T00:00:00
20050810_0,0,25.403924942,0,25.403924942,20050810,2005-08-10T00:00:00
20050811_0,0,0,0,0,20050811,2005-08-11T00:00:00
20050812_0,0,0,0,0,20050812,2005-08-12T00:00:00
20050813_0,0,0,0,0,20050813,2005-08-13T00:00:00
20050814_0,41.244934082,36.3431129456,41.244934082,36.3431129456,20050814,2005-08-14T00:00:00
20050815_0,0,0,0,0,20050815,2005-08-15T00:00:00
20050816_0,0,0,0,0,20050816,2005-08-16T00:00:00
20050817_0,0,0,0,0,20050817,2005-08-17T00:00:00
20050818_0,0,0,0,0,20050818,2005-08-18T00:00:00
20050819_0,0,0,0,0,20050819,2005-08-19T00:00:00
20050820_0,0,0,0,0,20050820,2005-08-20T00:00:00
20050821_0,0,0,0,0,20050821,2005-08-21T00:00:00
20050822_0,0,0,0,0,20050822,2005-08-22T00:00:00
20050823_0,122.5522384644,78.1628875732,122.5522384644,78.1628875732,20050823,2005-08-23T00:00:00
20050824_0,122.5522384644,117.2443237305,122.5522384644,117.2443237305,20050824,2005-08-24T00:00:00
20050825_0,0,0,0,0,20050825,2005-08-25T00:00:00
20050826_0,0,128.7485046387,0,128.7485046387,20050826,2005-08-26T00:00:00
20050827_0,0,0,0,0,20050827,2005-08-27T00:00:00
20050828_0,0,0,0,0,20050828,2005-08-28T00:00:00
20050829_0,0,0,0,0,20050829,2005-08-29T00:00:00
20050830_0,0,0,0,0,20050830,2005-08-30T00:00:00
20050831_0,0,0,0,0,20050831,2005-08-31T00:00:00
20050901_0,0,0,0,0,20050901,2005-09-01T00:00:00
20050902_0,20.9875469208,25.2378559113,20.9875469208,25.2378559113,20050902,2005-09-02T00:00:00
20050903_0,20.9875469208,25.2378559113,20.9875469208,25.2378559113,20050903,2005-09-03T00:00:00
20050904_0,0,0,0,0,20050904,2005-09-04T00:00:00
20050905_0,0,0,0,0,20050905,2005-09-05T00:00:00
20050906_0,23.263584137,28.6263008118,23.263584137,28.6263008118,20050906,2005-09-06T00:00:00
20050907_0,0,0,0,0,20050907,2005-09-07T00:00:00
20050908_0,0,0,0,0,20050908,2005-09-08T00:00:00
20050909_0,0,0,0,0,20050909,2005-09-09T00:00:00
20050910_0,0,0,0,0,20050910,2005-09-10T00:00:00
20050911_0,0,0,0,0,20050911,2005-09-11T00:00:00
20050912_0,0,0,0,0,20050912,2005-09-12T00:00:00
20050913_0,0,0,0,0,20050913,2005-09-13T00:00:00
20050914_0,0,0,0,0,20050914,2005-09-14T00:00:00
20050915_0,0,0,0,0,20050915,2005-09-15T00:00:00
20050916_0,0,0,0,0,20050916,2005-09-16T00:00:00
20050917_0,0,0,0,0,20050917,2005-09-17T00:00:00
20050918_0,0,0,0,0,20050918,2005-09-18T00:00:00
20050919_0,12.8874902725,0,12.8874902725,0,20050919,2005-09-19T00:00:00
20050920_0,25.774980545,51.5365104675,25.774980545,51.5365104675,20050920,2005-09-20T00:00:00
20050921_0,34.9359016418,21.1096534729,34.9359016418,21.1096534729,20050921,2005-09-21T00:00:00
20050922_0,34.9359016418,42.2193069458,34.9359016418,42.2193069458,20050922,2005-09-22T00:00:00
20050923_0,69.8718032837,84.4386138916,69.8718032837,84.4386138916,20050923,2005-09-23T00:00:00
20050924_0,17.4679508209,21.1096534729,17.4679508209,21.1096534729,20050924,2005-09-24T00:00:00
20050925_0,0,0,0,0,20050925,2005-09-25T00:00:00
20050926_0,0,0,0,0,20050926,2005-09-26T00:00:00
20050927_0,0,0,0,0,20050927,2005-09-27T00:00:00
20050928_0,0,0,0,0,20050928,2005-09-28T00:00:00
20050929_0,32.4136161804,31.0409317017,32.4136161804,31.0409317017,20050929,2005-09-29T00:00:00
20050930_0,16.2068080902,15.5204658508,16.2068080902,15.5204658508,20050930,2005-09-30T00:00:00
20051001_0,67.7468719482,65.3358383179,67.7468719482,65.3358383179,20051001,2005-10-01T00:00:00
20051002_0,0,0,0,0,20051002,2005-10-02T00:00:00
20051003_0,0,0,0,0,20051003,2005-10-03T00:00:00
20051004_0,0,0,0,0,20051004,2005-10-04T00:00:00
20051005_0,0,0,0,0,20051005,2005-10-05T00:00:00
20051006_0,0,0,0,0,20051006,2005-10-06T00:00:00
20051007_0,0,0,0,0,20051007,2005-10-07T00:00:00
20051008_0,0,0,0,0,20051008,2005-10-08T00:00:00
20051009_0,0,0,0,0,20051009,2005-10-09T00:00:00
20051010_0,0,0,0,0,20051010,2005-10-10T00:00:00
20051011_0,0,0,0,0,20051011,2005-10-11T00:00:00
20051012_0,0,0,0,0,20051012,2005-10-12T00:00:00
20051013_0,0,0,0,0,20051013,2005-10-13T00:00:00
20051014_0,0,0,0,0,20051014,2005-10-14T00:00:00
20051015_0,0,0,0,0,20051015,2005-10-15T00:00:00
20051016_0,0,0,0,0,20051016,2005-10-16T00:00:00
20051017_0,0,0,0,0,20051017,2005-10-17T00:00:00
20051018_0,0,0,0,0,20051018,2005-10-18T00:00:00
20051019_0,0,0,0,0,20051019,2005-10-19T00:00:00
20051020_0,0,0,0,0,20051020,2005-10-20T00:00:00
20051021_0,0,0,0,0,20051021,2005-10-21T00:00:00
20051022_0,85.0056304932,82.3144302368,85.0056304932,82.3144302368,20051022,2005-10-22T00:00:00
20051023_0,0,0,0,0,20051023,2005-10-23T00:00:00
20051024_0,0,0,0,0,20051024,2005-10-24T00:00:00
20051025_0,0,0,0,0,20051025,2005-10-25T00:00:00
20051026_0,0,0,0,0,20051026,2005-10-26T00:00:00
20051027_0,0,0,0,0,20051027,2005-10-27T00:00:00
20051028_0,0,0,0,0,20051028,2005-10-28T00:00:00
20051029_0,0,0,0,0,20051029,2005-10-29T00:00:00
20051030_0,0,0,0,0,20051030,2005-10-30T00:00:00
20051031_0,0,0,0,0,20051031,2005-10-31T00:00:00
20051101_0,10.173075676,10.5117826462,10.173075676,10.5117826462,20051101,2005-11-01T00:00:00
20051102_0,0,0,0,0,20051102,2005-11-02T00:00:00
20051103_0,0,0,0,0,20051103,2005-11-03T00:00:00
20051104_0,0,0,0,0,20051104,2005-11-04T00:00:00
20051105_0,0,0,0,0,20051105,2005-11-05T00:00:00
20051106_0,0,0,0,0,20051106,2005-11-06T00:00:00
20051107_0,0,0,0,0,20051107,2005-11-07T00:00:00
20051108_0,0,0,0,0,20051108,2005-11-08T00:00:00
20051109_0,0,0,0,0,20051109,2005-11-09T00:00:00
20051110_0,0,0,0,0,20051110,2005-11-10T00:00:00
20051111_0,0,0,0,0,20051111,2005-11-11T00:00:00
20051112_0,0,0,0,0,20051112,2005-11-12T00:00:00
20051113_0,0,0,0,0,20051113,2005-11-13T00:00:00
20051114_0,0,0,0,0,20051114,2005-11-14T00:00:00
20051115_0,0,0,0,0,20051115,2005-11-15T00:00:00
20051116_0,0,0,0,0,20051116,2005-11-16T00:00:00
20051117_0,4.0058836937,4.0939388275,4.0058836937,4.0939388275,20051117,2005-11-17T00:00:00
20051118_0,0,0,0,0,20051118,2005-11-18T00:00:00
20051119_0,0,0,0,0,20051119,2005-11-19T00:00:00
20051120_0,0,0,0,0,20051120,2005-11-20T00:00:00
20051121_0,0,0,0,0,20051121,2005-11-21T00:00:00
20051122_0,0,0,0,0,20051122,2005-11-22T00:00:00
20051123_0,3.2000007629,3.2314782143,3.2000007629,3.2314782143,20051123,2005-11-23T00:00:00
20051124_0,0,0,0,0,20051124,2005-11-24T00:00:00
20051125_0,0,0,0,0,20051125,2005-11-25T00:00:00
20051126_0,0,0,0,0,20051126,2005-11-26T00:00:00
20051127_0,0,0,0,0,20051127,2005-11-27T00:00:00
20051128_0,0,0,0,0,20051128,2005-11-28T00:00:00
20051129_0,0,0,0,0,20051129,2005-11-29T00:00:00
20051130_0,0,0,0,0,20051130,2005-11-30T00:00:00
20051201_0,0,0,0,0,20051201,2005-12-01T00:00:00
20051202_0,0,0,0,0,20051202,2005-12-02T00:00:00
20051203_0,0,0,0,0,20051203,2005-12-03T00:00:00
20051204_0,0,0,0,0,20051204,2005-12-04T00:00:00
20051205_0,0,0,0,0,20051205,2005-12-05T00:00:00
20051206_0,0,0,0,0,20051206,2005-12-06T00:00:00
20051207_0,0,0,0,0,20051207,2005-12-07T00:00:00
20051208_0,0,0,0,0,20051208,2005-12-08T00:00:00
20051209_0,0,0,0,0,20051209,2005-12-09T00:00:00
20051210_0,0,0,0,0,20051210,2005-12-10T00:00:00
20051211_0,0,0,0,0,20051211,2005-12-11T00:00:00
20051212_0,0,0,0,0,20051212,2005-12-12T00:00:00
20051213_0,0,0,0,0,20051213,2005-12-13T00:00:00
20051214_0,0,0,0,0,20051214,2005-12-14T00:00:00
20051215_0,0,0,0,0,20051215,2005-12-15T00:00:00
20051216_0,0,0,0,0,20051216,2005-12-16T00:00:00
20051217_0,0,0,0,0,20051217,2005-12-17T00:00:00
20051218_0,0,0,0,0,20051218,2005-12-18T00:00:00
20051219_0,0,0,0,0,20051219,2005-12-19T00:00:00
20051220_0,0,0,0,0,20051220,2005-12-20T00:00:00
20051221_0,0,0,0,0,20051221,2005-12-21T00:00:00
20051222_0,4.5120687485,4.6217441559,4.5120687485,4.6217441559,20051222,2005-12-22T00:00:00
20051223_0,3.30885005,3.3892791271,3.30885005,3.3892791271,20051223,2005-12-23T00:00:00
20051224_0,0,0,0,0,20051224,2005-12-24T00:00:00
20051225_0,0,0,0,0,20051225,2005-12-25T00:00:00
20051226_0,0,0,0,0,20051226,2005-12-26T00:00:00
20051227_0,0,0,0,0,20051227,2005-12-27T00:00:00
20051228_0,0,0,0,0,20051228,2005-12-28T00:00:00
20051229_0,0,0,0,0,20051229,2005-12-29T00:00:00
20051230_0,0,0,0,0,20051230,2005-12-30T00:00:00
20051231_0,0,0,0,0,20051231,2005-12-31T00:00:00
20060101_0,0,0,0,0,20060101,2006-01-01T00:00:00
20060102_0,0,0,0,0,20060102,2006-01-02T00:00:00
20060103_0,0,0,0,0,20060103,2006-01-03T00:00:00
20060104_0,0,0,0,0,20060104,2006-01-04T00:00:00
20060105_0,0,0,0,0,20060105,2006-01-05T00:00:00
20060106_0,0,0,0,0,20060106,2006-01-06T00:00:00
20060107_0,0,0,0,0,20060107,2006-01-07T00:00:00
20060108_0,0,0,0,0,20060108,2006-01-08T00:00:00
20060109_0,0,0,0,0,20060109,2006-01-09T00:00:00
20060110_0,0,0,0,0,20060110,2006-01-10T00:00:00
20060111_0,0,0,0,0,20060111,2006-01-11T00:00:00
20060112_0,0,0,0,0,20060112,2006-01-12T00:00:00
20060113_0,0,0,0,0,20060113,2006-01-13T00:00:00
20060114_0,0,0,0,0,20060114,2006-01-14T00:00:00
20060115_0,0,0,0,0,20060115,2006-01-15T00:00:00
20060116_0,0,0,0,0,20060116,2006-01-16T00:00:00
20060117_0,0,0,0,0,20060117,2006-01-17T00:00:00
20060118_0,2.7436168194,2.8728413582,2.7436168194,2.8728413582,20060118,2006-01-18T00:00:00
20060119_0,2.7436168194,2.8728413582,2.7436168194,2.8728413582,20060119,2006-01-19T00:00:00
20060120_0,0,0,0,0,20060120,2006-01-20T00:00:00
20060121_0,9.5745506287,10.1209468842,9.5745506287,10.1209468842,20060121,2006-01-21T00:00:00
20060122_0,0,0,0,0,20060122,2006-01-22T00:00:00
20060123_0,0,0,0,0,20060123,2006-01-23T00:00:00
20060124_0,0,0,0,0,20060124,2006-01-24T00:00:00
20060125_0,0,0,0,0,20060125,2006-01-25T00:00:00
20060126_0,0,0,0,0,20060126,2006-01-26T00:00:00
20060127_0,0,0,0,0,20060127,2006-01-27T00:00:00
20060128_0,0,0,0,0,20060128,2006-01-28T00:00:00
20060129_0,0,0,0,0,20060129,2006-01-29T00:00:00
20060130_0,0,0,0,0,20060130,2006-01-30T00:00:00
20060131_0,0,0,0,0,20060131,2006-01-31T00:00:00
20060201_0,0,0,0,0,20060201,2006-02-01T00:00:00
20060202_0,0,0,0,0,20060202,2006-02-02T00:00:00
20060203_0,0,0,0,0,20060203,2006-02-03T00:00:00
20060204_0,0,0,0,0,20060204,2006-02-04T00:00:00
20060205_0,0,0,0,0,20060205,2006-02-05T00:00:00
20060206_0,0,0,0,0,20060206,2006-02-06T00:00:00
20060207_0,0,0,0,0,20060207,2006-02-07T00:00:00
20060208_0,0,0,0,0,20060208,2006-02-08T00:00:00
20060209_0,0,0,0,0,20060209,2006-02-09T00:00:00
20060210_0,0,0,0,0,20060210,2006-02-10T00:00:00
20060211_0,0,0,0,0,20060211,2006-02-11T00:00:00
20060212_0,0,0,0,0,20060212,2006-02-12T00:00:00
20060213_0,0,0,0,0,20060213,2006-02-13T00:00:00
20060214_0,0,0,0,0,20060214,2006-02-14T00:00:00
20060215_0,0,0,0,0,20060215,2006-02-15T00:00:00
20060216_0,121.3882827759,118.9026412964,121.3882827759,118.9026412964,20060216,2006-02-16T00:00:00
20060217_0,0,0,0,0,20060217,2006-02-17T00:00:00
20060218_0,0,0,0,0,20060218,2006-02-18T00:00:00
20060219_0,0,0,0,0,20060219,2006-02-19T00:00:00
20060220_0,0,0,0,0,20060220,2006-02-20T00:00:00
20060221_0,0,0,0,0,20060221,2006-02-21T00:00:00
20060222_0,0,0,0,0,20060222,2006-02-22T00:00:00
20060223_0,0,0,0,0,20060223,2006-02-23T00:00:00
20060224_0,0,0,0,0,20060224,2006-02-24T00:00:00
20060225_0,0,0,0,0,20060225,2006-02-25T00:00:00
20060226_0,0,0,0,0,20060226,2006-02-26T00:00:00
20060227_0,0,0,0,0,20060227,2006-02-27T00:00:00
20060228_0,0,0,0,0,20060228,2006-02-28T00:00:00
20060301_0,0,0,0,0,20060301,2006-03-01T00:00:00
20060302_0,0,0,0,0,20060302,2006-03-02T00:00:00
20060303_0,0,0,0,0,20060303,2006-03-03T00:00:00
20060304_0,0,0,0,0,20060304,2006-03-04T00:00:00
20060305_0,0,0,0,0,20060305,2006-03-05T00:00:00
20060306_0,0,0,0,0,20060306,2006-03-06T00:00:00
20060307_0,0,0,0,0,20060307,2006-03-07T00:00:00
20060308_0,0,0,0,0,20060308,2006-03-08T00:00:00
20060309_0,0,0,0,0,20060309,2006-03-09T00:00:00
20060310_0,0,0,0,0,20060310,2006-03-10T00:00:00
20060311_0,116.1545410156,120.9210205078,116.1545410156,120.9210205078,20060311,2006-03-11T00:00:00
20060312_0,0,0,0,0,20060312,2006-03-12T00:00:00
20060313_0,0,0,0,0,20060313,2006-03-13T00:00:00
20060314_0,0,0,0,0,20060314,2006-03-14T00:00:00
20060315_0,0,0,0,0,20060315,2006-03-15T00:00:00
20060316_0,0,0,0,0,20060316,2006-03-16T00:00:00
20060317_0,0,0,0,0,20060317,2006-03-17T00:00:00
20060318_0,0,0,0,0,20060318,2006-03-18T00:00:00
20060319_0,0,0,0,0,20060319,2006-03-19T00:00:00
20060320_0,0,0,0,0,20060320,2006-03-20T00:00:00
20060321_0,0,0,0,0,20060321,2006-03-21T00:00:00
20060322_0,0,0,0,0,20060322,2006-03-22T00:00:00
20060323_0,0,0,0,0,20060323,2006-03-23T00:00:00
20060324_0,0,0,0,0,20060324,2006-03-24T00:00:00
20060325_0,0,0,0,0,20060325,2006-03-25T00:00:00
20060326_0,0,0,0,0,20060326,2006-03-26T00:00:00
20060327_0,0,0,0,0,20060327,2006-03-27T00:00:00
20060328_0,0,0,0,0,20060328,2006-03-28T00:00:00
20060329_0,0,0,0,0,20060329,2006-03-29T00:00:00
20060330_0,0,0,0,0,20060330,2006-03-30T00:00:00
20060331_0,0,0,0,0,20060331,2006-03-31T00:00:00
20060401_0,0,0,0,0,20060401,2006-04-01T00:00:00
20060402_0,0,0,0,0,20060402,2006-04-02T00:00:00
20060403_0,0,0,0,0,20060403,2006-04-03T00:00:00
20060404_0,37.5989685059,38.8328132629,37.5989685059,38.8328132629,20060404,2006-04-04T00:00:00
20060405_0,0,0,0,0,20060405,2006-04-05T00:00:00
20060406_0,0,0,0,0,20060406,2006-04-06T00:00:00
20060407_0,0,14.5615768433,0,14.5615768433,20060407,2006-04-07T00:00:00
20060408_0,28.3434314728,14.5615768433,28.3434314728,14.5615768433,20060408,2006-04-08T00:00:00
20060409_0,0,0,0,0,20060409,2006-04-09T00:00:00
20060410_0,0,0,0,0,20060410,2006-04-10T00:00:00
20060411_0,0,0,0,0,20060411,2006-04-11T00:00:00
20060412_0,0,0,0,0,20060412,2006-04-12T00:00:00
20060413_0,53.7938575745,52.9738235474,53.7938575745,52.9738235474,20060413,2006-04-13T00:00:00
20060414_0,0,0,0,0,20060414,2006-04-14T00:00:00
20060415_0,26.8969287872,26.4869117737,26.8969287872,26.4869117737,20060415,2006-04-15T00:00:00
20060416_0,0,0,0,0,20060416,2006-04-16T00:00:00
20060417_0,46.1289978027,39.1733818054,46.1289978027,39.1733818054,20060417,2006-04-17T00:00:00
20060418_0,23.0644989014,19.5866909027,23.0644989014,19.5866909027,20060418,2006-04-18T00:00:00
20060419_0,23.0644989014,39.1733818054,23.0644989014,39.1733818054,20060419,2006-04-19T00:00:00
20060420_0,0,0,0,0,20060420,2006-04-20T00:00:00
20060421_0,0,0,0,0,20060421,2006-04-21T00:00:00
20060422_0,0,0,0,0,20060422,2006-04-22T00:00:00
20060423_0,0,0,0,0,20060423,2006-04-23T00:00:00
20060424_0,0,0,0,0,20060424,2006-04-24T00:00:00
20060425_0,0,0,0,0,20060425,2006-04-25T00:00:00
20060426_0,0,0,0,0,20060426,2006-04-26T00:00:00
20060427_0,0,0,0,0,20060427,2006-04-27T00:00:00
20060428_0,0,0,0,0,20060428,2006-04-28T00:00:00
20060429_0,0,0,0,0,20060429,2006-04-29T00:00:00
20060430_0,0,0,0,0,20060430,2006-04-30T00:00:00
20060501_0,0,0,0,0,20060501,2006-05-01T00:00:00
20060502_0,0,0,0,0,20060502,2006-05-02T00:00:00
20060503_0,0,0,0,0,20060503,2006-05-03T00:00:00
20060504_0,0,0,0,0,20060504,2006-05-04T00:00:00
20060505_0,0,0,0,0,20060505,2006-05-05T00:00:00
20060506_0,0,0,0,0,20060506,2006-05-06T00:00:00
20060507_0,0,0,0,0,20060507,2006-05-07T00:00:00
20060508_0,0,0,0,0,20060508,2006-05-08T00:00:00
20060509_0,0,0,0,0,20060509,2006-05-09T00:00:00
20060510_0,0,0,0,0,20060510,2006-05-10T00:00:00
20060511_0,0,0,0,0,20060511,2006-05-11T00:00:00
20060512_0,0,0,0,0,20060512,2006-05-12T00:00:00
20060513_0,0,0,0,0,20060513,2006-05-13T00:00:00
20060514_0,0,0,0,0,20060514,2006-05-14T00:00:00
20060515_0,0,0,0,0,20060515,2006-05-15T00:00:00
20060516_0,0,0,0,0,20060516,2006-05-16T00:00:00
20060517_0,0,34.232219696,0,34.232219696,20060517,2006-05-17T00:00:00
20060518_0,0,34.232219696,0,34.232219696,20060518,2006-05-18T00:00:00
20060519_0,122.1241531372,68.4644393921,122.1241531372,68.4644393921,20060519,2006-05-19T00:00:00
20060520_0,0,0,0,0,20060520,2006-05-20T00:00:00
20060521_0,0,0,0,0,20060521,2006-05-21T00:00:00
20060522_0,0,0,0,0,20060522,2006-05-22T00:00:00
20060523_0,0,0,0,0,20060523,2006-05-23T00:00:00
20060524_0,0,0,0,0,20060524,2006-05-24T00:00:00
20060525_0,0,0,0,0,20060525,2006-05-25T00:00:00
20060526_0,383.7040710449,355.4373168945,383.7040710449,355.4373168945,20060526,2006-05-26T00:00:00
20060527_0,0,0,0,0,20060527,2006-05-27T00:00:00
20060528_0,0,0,0,0,20060528,2006-05-28T00:00:00
20060529_0,0,0,0,0,20060529,2006-05-29T00:00:00
20060530_0,0,0,0,0,20060530,2006-05-30T00:00:00
20060531_0,0,0,0,0,20060531,2006-05-31T00:00:00
20060601_0,0,0,0,0,20060601,2006-06-01T00:00:00
20060602_0,0,0,0,0,20060602,2006-06-02T00:00:00
20060603_0,0,0,0,0,20060603,2006-06-03T00:00:00
